
episode,successRate,timeRemaining,seekCount,velocity,range
236,S,4999,0,300,20.00004
246,S,4523,2,300,20.00004
247,S,4999,0,300,20.00004
226,S,4270,4,300,20.00004
227,S,4999,0,300,20.00004
289,S,4609,2,300,20.00004
290,S,4999,0,300,20.00004
248,S,4761,2,300,20.00004
249,S,4999,0,300,20.00004
291,S,4699,2,300,20.00004
292,S,4999,0,300,20.00004
212,S,3716,9,300,20.00004
213,S,4999,0,300,20.00004
238,S,4347,1,300,20.00004
239,S,4999,0,300,20.00004
264,S,4309,4,300,20.00004
265,S,4999,0,300,20.00004
237,S,4487,4,300,20.00004
238,S,4999,0,300,20.00004
228,S,4483,3,300,20.00004
229,S,4999,0,300,20.00004
266,S,4788,1,300,20.00004
267,S,4999,0,300,20.00004
268,S,4864,0,300,20.00004
269,S,4999,0,300,20.00004
293,S,4606,3,300,20.00004
294,S,4999,0,300,20.00004
250,S,4424,1,300,20.00004
251,S,4999,0,300,20.00004
270,S,4878,1,300,20.00004
271,S,4999,0,300,20.00004
295,S,4879,0,300,20.00004
296,S,4999,0,300,20.00004
277,S,2894,19,300,20.00004
278,S,4999,0,300,20.00004
239,S,4565,3,300,20.00004
240,S,4999,0,300,20.00004
214,S,4352,6,300,20.00004
215,S,4999,0,300,20.00004
241,S,4893,0,300,20.00004
242,S,4999,0,300,20.00004
240,S,4297,2,300,20.00004
241,S,4999,0,300,20.00004
272,S,4756,2,300,20.00004
273,S,4999,0,300,20.00004
230,S,4314,2,300,20.00004
231,S,4999,0,300,20.00004
252,S,4548,3,300,20.00004
253,S,4999,0,300,20.00004
279,S,4627,1,300,20.00004
280,S,4999,0,300,20.00004
216,S,4720,2,300,20.00004
217,S,4999,0,300,20.00004
232,S,4796,2,300,20.00004
233,S,4999,0,300,20.00004
297,S,4420,4,300,20.00004
298,S,4999,0,300,20.00004
242,S,4606,2,300,20.00004
243,S,4999,0,300,20.00004
212,S,3015,15,300,20.00004
213,S,4999,0,300,20.00004
299,S,4753,1,300,20.00004
300,S,4999,0,300,20.00004
254,S,4543,2,300,20.00004
255,S,4999,0,300,20.00004
243,S,4304,4,300,20.00004
244,S,4999,0,300,20.00004
234,S,4679,3,300,20.00004
235,S,4999,0,300,20.00004
256,S,4903,1,300,20.00004
257,S,4999,0,300,20.00004
214,S,4708,2,300,20.00004
215,S,4999,0,300,20.00004
244,S,4578,2,300,20.00004
245,S,4999,0,300,20.00004
281,S,4323,4,300,20.00004
282,S,4999,0,300,20.00004
246,S,4825,1,300,20.00004
247,S,4999,0,300,20.00004
236,S,4672,3,300,20.00004
237,S,4999,0,300,20.00004
218,S,4193,5,300,20.00004
219,S,4999,0,300,20.00004
248,S,4887,0,300,20.00004
249,S,4999,0,300,20.00004
258,S,4622,1,300,20.00004
259,S,4999,0,300,20.00004
274,S,3900,11,300,20.00004
275,S,4999,0,300,20.00004
301,S,4465,5,300,20.00004
302,S,4999,0,300,20.00004
276,S,4931,1,300,20.00004
277,S,4999,0,300,20.00004
283,S,4664,2,300,20.00004
284,S,4999,0,300,20.00004
285,S,4896,1,300,20.00004
286,S,4999,0,300,20.00004
260,S,4725,1,300,20.00004
261,S,4999,0,300,20.00004
303,S,4703,4,300,20.00004
304,S,4999,0,300,20.00004
245,S,4185,5,300,20.00004
246,S,4999,0,300,20.00004
287,S,4839,0,300,20.00004
238,S,4539,3,300,20.00004
288,S,4999,0,300,20.00004
239,S,4999,0,300,20.00004
216,S,4291,6,300,20.00004
217,S,4999,0,300,20.00004
220,S,4406,4,300,20.00004
221,S,4999,1,300,20.00004
278,S,4517,3,300,20.00004
279,S,4999,0,300,20.00004
250,S,4432,4,300,20.00004
251,S,4999,0,300,20.00004
247,S,4745,0,300,20.00004
248,S,4999,0,300,20.00004
305,S,4677,0,300,20.00004
306,S,4999,0,300,20.00004
249,S,4901,1,300,20.00004
250,S,4999,0,300,20.00004
262,S,4515,4,300,20.00004
263,S,4999,0,300,20.00004
280,S,4727,2,300,20.00004
281,S,4999,0,300,20.00004
289,S,4489,3,300,20.00004
290,S,4999,0,300,20.00004
218,S,4503,5,300,20.00004
219,S,4999,0,300,20.00004
264,S,4846,0,300,20.00004
265,S,4999,0,300,20.00004
251,S,4727,1,300,20.00004
252,S,4999,0,300,20.00004
222,S,4504,2,300,20.00004
223,S,4999,0,300,20.00004
307,S,4659,3,300,20.00004
308,S,4999,1,300,20.00004
282,S,4708,3,300,20.00004
283,S,4999,0,300,20.00004
252,S,4349,5,300,20.00004
253,S,4999,0,300,20.00004
240,S,4078,5,300,20.00004
241,S,4999,0,300,20.00004
309,S,4672,1,300,20.00004
310,S,4999,0,300,20.00004
253,S,4589,4,300,20.00004
254,S,4999,0,300,20.00004
242,S,4838,0,300,20.00004
243,S,4999,0,300,20.00004
266,S,4337,4,300,20.00004
267,S,4999,0,300,20.00004
224,S,4397,6,300,20.00004
225,S,4999,0,300,20.00004
311,S,4578,1,300,20.00004
312,S,4999,0,300,20.00004
220,S,4127,8,300,20.00004
221,S,4999,0,300,20.00004
268,S,4775,1,300,20.00004
269,S,4999,0,300,20.00004
284,S,4283,6,300,20.00004
285,S,4999,0,300,20.00004
255,S,4516,4,300,20.00004
256,S,4999,0,300,20.00004
291,S,3985,7,300,20.00004
292,S,4999,0,300,20.00004
222,S,4820,0,300,20.00004
223,S,4999,0,300,20.00004
257,S,4893,0,300,20.00004
258,S,4999,0,300,20.00004
293,S,4765,1,300,20.00004
294,S,4999,0,300,20.00004
270,S,4675,2,300,20.00004
271,S,4999,0,300,20.00004
224,S,4807,0,300,20.00004
225,S,4999,0,300,20.00004
259,S,4831,1,300,20.00004
260,S,4999,0,300,20.00004
254,S,4009,5,300,20.00004
255,S,4999,0,300,20.00004
286,S,4576,5,300,20.00004
287,S,4999,0,300,20.00004
295,S,4822,1,300,20.00004
296,S,4999,0,300,20.00004
313,S,4446,4,300,20.00004
314,S,4999,0,300,20.00004
226,S,4165,7,300,20.00004
227,S,4999,0,300,20.00004
272,S,4616,1,300,20.00004
273,S,4999,0,300,20.00004
244,S,3914,7,300,20.00004
245,S,4999,0,300,20.00004
261,S,4536,4,300,20.00004
262,S,4999,0,300,20.00004
315,S,4646,2,300,20.00004
316,S,4999,0,300,20.00004
297,S,4592,4,300,20.00004
298,S,4999,0,300,20.00004
288,S,4511,5,300,20.00004
289,S,4999,0,300,20.00004
263,S,4850,2,300,20.00004
264,S,4999,0,300,20.00004
256,S,4355,4,300,20.00004
257,S,4999,0,300,20.00004
299,S,4802,2,300,20.00004
300,S,4999,0,300,20.00004
317,S,4711,3,300,20.00004
318,S,4999,0,300,20.00004
246,S,4535,2,300,20.00004
247,S,4999,0,300,20.00004
290,S,4760,2,300,20.00004
291,S,4999,0,300,20.00004
301,S,4873,1,300,20.00004
302,S,4999,0,300,20.00004
319,S,4867,0,300,20.00004
320,S,4999,0,300,20.00004
248,S,4819,0,300,20.00004
249,S,4999,0,300,20.00004
292,S,4754,1,300,20.00004
293,S,4999,0,300,20.00004
258,S,4538,4,300,20.00004
259,S,4999,0,300,20.00004
250,S,4819,1,300,20.00004
251,S,4999,0,300,20.00004
321,S,4688,2,300,20.00004
322,S,4999,0,300,20.00004
226,S,3714,11,300,20.00004
227,S,4999,0,300,20.00004
265,S,4309,4,300,20.00004
266,S,4999,0,300,20.00004
252,S,4826,1,300,20.00004
253,S,4999,0,300,20.00004
294,S,4679,2,300,20.00004
295,S,4999,0,300,20.00004
260,S,4701,2,300,20.00004
261,S,4999,0,300,20.00004
228,S,3810,9,300,20.00004
229,S,4999,0,300,20.00004
267,S,4813,0,300,20.00004
268,S,4999,0,300,20.00004
274,S,3829,9,300,20.00004
275,S,4999,0,300,20.00004
254,S,4731,1,300,20.00004
255,S,4999,0,300,20.00004
276,S,4790,0,300,20.00004
277,S,4999,0,300,20.00004
230,S,4674,2,300,20.00004
231,S,4999,0,300,20.00004
296,S,4548,5,300,20.00004
297,S,4999,0,300,20.00004
269,S,4612,2,300,20.00004
270,S,4999,0,300,20.00004
228,S,4374,4,300,20.00004
229,S,4999,0,300,20.00004
303,S,3927,10,300,20.00004
304,S,4999,0,300,20.00004
278,S,4722,2,300,20.00004
279,S,4999,0,300,20.00004
256,S,4617,0,300,20.00004
257,S,4999,0,300,20.00004
323,S,4206,6,300,20.00004
324,S,4999,0,300,20.00004
262,S,4304,5,300,20.00004
263,S,4999,0,300,20.00004
305,S,4650,3,300,20.00004
306,S,4999,0,300,20.00004
280,S,4713,1,300,20.00004
281,S,4999,0,300,20.00004
298,S,4540,5,300,20.00004
299,S,4999,0,300,20.00004
271,S,4488,2,300,20.00004
272,S,4999,0,300,20.00004
232,S,4321,6,300,20.00004
233,S,4999,0,300,20.00004
258,S,4519,4,300,20.00004
259,S,4999,0,300,20.00004
300,S,4725,2,300,20.00004
325,S,4443,4,300,20.00004
301,S,4999,0,300,20.00004
326,S,4999,0,300,20.00004
264,S,4488,3,300,20.00004
265,S,4999,0,300,20.00004
307,S,4564,2,300,20.00004
308,S,4999,0,300,20.00004
266,S,4856,2,300,20.00004
267,S,4999,0,300,20.00004
260,S,4618,2,300,20.00004
261,S,4999,0,300,20.00004
273,S,4425,4,300,20.00004
274,S,4999,0,300,20.00004
268,S,4817,1,300,20.00004
269,S,4999,0,300,20.00004
309,S,4652,2,300,20.00004
310,S,4999,0,300,20.00004
302,S,4427,4,300,20.00004
303,S,4999,0,300,20.00004
282,S,4103,6,300,20.00004
283,S,4999,0,300,20.00004
311,S,4878,0,300,20.00004
312,S,4999,0,300,20.00004
327,S,4338,6,300,20.00004
328,S,4999,0,300,20.00004
234,S,4149,7,300,20.00004
235,S,4999,0,300,20.00004
304,S,4838,1,300,20.00004
305,S,4999,0,300,20.00004
230,S,3537,10,300,20.00004
231,S,4999,0,300,20.00004
329,S,4767,2,300,20.00004
330,S,4999,0,300,20.00004
232,S,4826,0,300,20.00004
233,S,4999,0,300,20.00004
313,S,4657,3,300,20.00004
314,S,4999,0,300,20.00004
284,S,4638,0,300,20.00004
285,S,4999,0,300,20.00004
306,S,4552,2,300,20.00004
307,S,4999,0,300,20.00004
286,S,4775,1,300,20.00004
287,S,4999,0,300,20.00004
331,S,4679,0,300,20.00004
332,S,4999,0,300,20.00004
262,S,3897,6,300,20.00004
263,S,4999,0,300,20.00004
308,S,4722,2,300,20.00004
309,S,4999,0,300,20.00004
315,S,4439,4,300,20.00004
316,S,4999,0,300,20.00004
275,S,3849,10,300,20.00004
276,S,4999,0,300,20.00004
270,S,3834,10,300,20.00004
271,S,4999,0,300,20.00004
310,S,4868,0,300,20.00004
311,S,4999,0,300,20.00004
288,S,4556,1,300,20.00004
289,S,4999,0,300,20.00004
317,S,4862,1,300,20.00004
318,S,4999,0,300,20.00004
236,S,4009,8,300,20.00004
237,S,4999,0,300,20.00004
312,S,4869,0,300,20.00004
313,S,4999,0,300,20.00004
234,S,4203,6,300,20.00004
235,S,4999,0,300,20.00004
333,S,4406,3,300,20.00004
334,S,4999,0,300,20.00004
314,S,4906,1,300,20.00004
315,S,4999,0,300,20.00004
264,S,4510,3,300,20.00004
265,S,4999,0,300,20.00004
272,S,4660,3,300,20.00004
273,S,4999,0,300,20.00004
277,S,4465,3,300,20.00004
278,S,4999,0,300,20.00004
319,S,4490,2,300,20.00004
320,S,4999,0,300,20.00004
335,S,4586,1,300,20.00004
336,S,4999,0,300,20.00004
290,S,4379,4,300,20.00004
291,S,4999,0,300,20.00004
337,S,4784,1,300,20.00004
338,S,4999,0,300,20.00004
316,S,4360,4,300,20.00004
317,S,4999,0,300,20.00004
279,S,4576,2,300,20.00004
280,S,4999,0,300,20.00004
321,S,4635,2,300,20.00004
322,S,4999,0,300,20.00004
274,S,4370,4,300,20.00004
275,S,4999,0,300,20.00004
318,S,4893,0,300,20.00004
319,S,4999,0,300,20.00004
276,S,4774,1,300,20.00004
277,S,4999,0,300,20.00004
236,S,3775,10,300,20.00004
237,S,4999,0,300,20.00004
292,S,4287,6,300,20.00004
293,S,4999,0,300,20.00004
266,S,3911,6,300,20.00004
267,S,4999,0,300,20.00004
339,S,4446,6,300,20.00004
340,S,4999,0,300,20.00004
278,S,4651,2,300,20.00004
279,S,4999,0,300,20.00004
238,S,4731,2,300,20.00004
239,S,4999,0,300,20.00004
268,S,4690,1,300,20.00004
269,S,4999,0,300,20.00004
280,S,4747,2,300,20.00004
281,S,4999,0,300,20.00004
323,S,4125,7,300,20.00004
324,S,4999,0,300,20.00004
341,S,4507,2,300,20.00004
342,S,4999,0,300,20.00004
270,S,4747,1,300,20.00004
271,S,4999,0,300,20.00004
294,S,4404,2,300,20.00004
295,S,4999,0,300,20.00004
240,S,4626,2,300,20.00004
241,S,4999,0,300,20.00004
320,S,3761,11,300,20.00004
321,S,4999,0,300,20.00004
238,S,2789,19,300,20.00004
239,S,4999,0,300,20.00004
325,S,4464,4,300,20.00004
326,S,4999,0,300,20.00004
343,S,4549,2,300,20.00004
272,S,4599,1,300,20.00004
344,S,4999,0,300,20.00004
273,S,4999,0,300,20.00004
281,S,3509,10,300,20.00004
282,S,4999,0,300,20.00004
274,S,4962,1,300,20.00004
275,S,4999,0,300,20.00004
322,S,4611,3,300,20.00004
323,S,4999,0,300,20.00004
324,S,4711,2,300,20.00004
325,S,4999,0,300,20.00004
345,S,4402,3,300,20.00004
346,S,4999,0,300,20.00004
283,S,4426,3,300,20.00004
284,S,4999,0,300,20.00004
296,S,4011,6,300,20.00004
297,S,4999,0,300,20.00004
242,S,3925,8,300,20.00004
243,S,4999,0,300,20.00004
240,S,4147,6,300,20.00004
241,S,4999,0,300,20.00004
244,S,4895,1,300,20.00004
245,S,4999,0,300,20.00004
246,S,4817,1,300,20.00004
247,S,4999,0,300,20.00004
285,S,4527,1,300,20.00004
286,S,4999,0,300,20.00004
242,S,4725,3,300,20.00004
243,S,4999,0,300,20.00004
327,S,3885,12,300,20.00004
328,S,4999,0,300,20.00004
347,S,4475,4,300,20.00004
348,S,4999,0,300,20.00004
326,S,4368,5,300,20.00004
327,S,4999,0,300,20.00004
329,S,4887,0,300,20.00004
330,S,4999,0,300,20.00004
298,S,4382,3,300,20.00004
299,S,4999,0,300,20.00004
328,S,4903,0,300,20.00004
329,S,4999,0,300,20.00004
300,S,4910,0,300,20.00004
301,S,4999,0,300,20.00004
276,S,3633,9,300,20.00004
277,S,4999,0,300,20.00004
349,S,4706,2,300,20.00004
350,S,4999,0,300,20.00004
248,S,4475,5,300,20.00004
249,S,4999,0,300,20.00004
282,S,2793,16,300,20.00004
283,S,4999,0,300,20.00004
278,S,4739,1,300,20.00004
279,S,4999,0,300,20.00004
330,S,4596,3,300,20.00004
331,S,4999,0,300,20.00004
250,S,4808,1,300,20.00004
251,S,4999,0,300,20.00004
280,S,4832,1,300,20.00004
281,S,4999,0,300,20.00004
351,S,4471,5,300,20.00004
352,S,4999,0,300,20.00004
244,S,4081,10,300,20.00004
245,S,4999,0,300,20.00004
302,S,4290,4,300,20.00004
303,S,4999,0,300,20.00004
284,S,4572,2,300,20.00004
285,S,4999,0,300,20.00004
353,S,4847,1,300,20.00004
354,S,4999,0,300,20.00004
282,S,4659,1,300,20.00004
283,S,4999,0,300,20.00004
246,S,4731,1,300,20.00004
247,S,4999,0,300,20.00004
332,S,4377,7,300,20.00004
333,S,4999,0,300,20.00004
284,S,4845,1,300,20.00004
285,S,4999,0,300,20.00004
286,S,4874,1,300,20.00004
287,S,4999,0,300,20.00004
287,S,3601,12,300,20.00004
288,S,4999,0,300,20.00004
355,S,4525,4,300,20.00004
356,S,4999,0,300,20.00004
334,S,4682,1,300,20.00004
335,S,4999,0,300,20.00004
252,S,4069,8,300,20.00004
253,S,4999,0,300,20.00004
331,S,3537,11,300,20.00004
332,S,4999,0,300,20.00004
288,S,4571,2,300,20.00004
289,S,4999,0,300,20.00004
286,S,4130,6,300,20.00004
287,S,4999,0,300,20.00004
254,S,4737,2,300,20.00004
255,S,4999,0,300,20.00004
333,S,4739,1,300,20.00004
334,S,4999,0,300,20.00004
304,S,4021,6,300,20.00004
305,S,4999,0,300,20.00004
290,S,4848,1,300,20.00004
357,S,4534,3,300,20.00004
291,S,4999,0,300,20.00004
358,S,4999,0,300,20.00004
336,S,4555,5,300,20.00004
337,S,4999,0,300,20.00004
338,S,4792,1,300,20.00004
339,S,4999,0,300,20.00004
292,S,4764,1,300,20.00004
293,S,4999,0,300,20.00004
359,S,4746,1,300,20.00004
360,S,4999,0,300,20.00004
289,S,4148,7,300,20.00004
290,S,4999,0,300,20.00004
256,S,4512,5,300,20.00004
257,S,4999,0,300,20.00004
340,S,4794,1,300,20.00004
341,S,4999,0,300,20.00004
258,S,4843,1,300,20.00004
259,S,4999,0,300,20.00004
291,S,4737,2,300,20.00004
292,S,4999,0,300,20.00004
294,S,4675,2,300,20.00004
295,S,4999,0,300,20.00004
306,S,4378,4,300,20.00004
307,S,4999,0,300,20.00004
260,S,4856,0,300,20.00004
261,S,4999,0,300,20.00004
248,S,3551,10,300,20.00004
249,S,4999,0,300,20.00004
335,S,4198,6,300,20.00004
336,S,4999,0,300,20.00004
361,S,4410,3,300,20.00004
362,S,4999,0,300,20.00004
288,S,4028,8,300,20.00004
289,S,4999,0,300,20.00004
337,S,4849,1,300,20.00004
338,S,4999,0,300,20.00004
308,S,4683,2,300,20.00004
309,S,4999,0,300,20.00004
250,S,4775,1,300,20.00004
251,S,4999,0,300,20.00004
262,S,4729,1,300,20.00004
263,S,4999,0,300,20.00004
363,S,4847,1,300,20.00004
364,S,4999,0,300,20.00004
264,S,4887,0,300,20.00004
265,S,4999,0,300,20.00004
342,S,4349,4,300,20.00004
343,S,4999,0,300,20.00004
290,S,4757,2,300,20.00004
291,S,4999,0,300,20.00004
339,S,4758,1,300,20.00004
340,S,4999,0,300,20.00004
296,S,4374,4,300,20.00004
297,S,4999,0,300,20.00004
292,S,4824,1,300,20.00004
293,S,4999,0,300,20.00004
252,S,4654,3,300,20.00004
253,S,4999,0,300,20.00004
365,S,4658,2,300,20.00004
366,S,4999,0,300,20.00004
310,S,4566,1,300,20.00004
311,S,4999,0,300,20.00004
293,S,4109,6,300,20.00004
294,S,4999,0,300,20.00004
298,S,4680,1,300,20.00004
299,S,4999,0,300,20.00004
294,S,4729,2,300,20.00004
295,S,4999,0,300,20.00004
266,S,4498,3,300,20.00004
267,S,4999,0,300,20.00004
344,S,4397,2,300,20.00004
345,S,4999,0,300,20.00004
296,S,4802,1,300,20.00004
297,S,4999,0,300,20.00004
300,S,4749,2,300,20.00004
301,S,4999,0,300,20.00004
295,S,4647,1,300,20.00004
296,S,4999,0,300,20.00004
298,S,4905,0,300,20.00004
299,S,4999,0,300,20.00004
254,S,4248,6,300,20.00004
255,S,4999,0,300,20.00004
302,S,4711,1,300,20.00004
303,S,4999,0,300,20.00004
268,S,4518,3,300,20.00004
269,S,4999,0,300,20.00004
341,S,4021,8,300,20.00004
342,S,4999,0,300,20.00004
270,S,4910,0,300,20.00004
271,S,4999,0,300,20.00004
297,S,4474,3,300,20.00004
298,S,4999,0,300,20.00004
343,S,4723,2,300,20.00004
344,S,4999,0,300,20.00004
304,S,4633,1,300,20.00004
305,S,4999,0,300,20.00004
367,S,3895,7,300,20.00004
368,S,4999,0,300,20.00004
312,S,3798,8,300,20.00004
313,S,4999,0,300,20.00004
369,S,4874,0,300,20.00004
370,S,4999,0,300,20.00004
346,S,4065,9,300,20.00004
347,S,4999,0,300,20.00004
299,S,4683,2,300,20.00004
300,S,4999,0,300,20.00004
314,S,4763,0,300,20.00004
315,S,4999,0,300,20.00004
348,S,4835,1,300,20.00004
349,S,4999,0,300,20.00004
306,S,4466,4,300,20.00004
307,S,4999,0,300,20.00004
371,S,4472,2,300,20.00004
372,S,4999,0,300,20.00004
272,S,3995,8,300,20.00004
273,S,4999,0,300,20.00004
316,S,4605,2,300,20.00004
317,S,4999,0,300,20.00004
373,S,4827,0,300,20.00004
374,S,4999,0,300,20.00004
318,S,4897,1,300,20.00004
319,S,4999,0,300,20.00004
300,S,3513,11,300,20.00004
301,S,4999,0,300,20.00004
350,S,4265,4,300,20.00004
351,S,4999,0,300,20.00004
302,S,4776,1,300,20.00004
303,S,4999,0,300,20.00004
274,S,4560,4,300,20.00004
275,S,4999,0,300,20.00004
301,S,4018,8,300,20.00004
302,S,4999,0,300,20.00004
304,S,4926,1,300,20.00004
305,S,4999,0,300,20.00004
308,S,4294,2,300,20.00004
309,S,4999,0,300,20.00004
352,S,4855,0,300,20.00004
353,S,4999,0,300,20.00004
256,S,3249,12,300,20.00004
257,S,4999,0,300,20.00004
354,S,4852,2,300,20.00004
355,S,4999,0,300,20.00004
345,S,3475,12,300,20.00004
346,S,4999,0,300,20.00004
310,S,4728,3,300,20.00004
311,S,4999,0,300,20.00004
320,S,4256,5,300,20.00004
321,S,4999,0,300,20.00004
303,S,4520,4,300,20.00004
304,S,4999,0,300,20.00004
375,S,4084,9,300,20.00004
376,S,4999,0,300,20.00004
347,S,4688,1,300,20.00004
348,S,4999,0,300,20.00004
312,S,4652,1,300,20.00004
313,S,4999,0,300,20.00004
306,S,4346,3,300,20.00004
307,S,4999,0,300,20.00004
349,S,4759,2,300,20.00004
350,S,4999,0,300,20.00004
276,S,4126,4,300,20.00004
277,S,4999,0,300,20.00004
258,S,4300,5,300,20.00004
259,S,4999,0,300,20.00004
308,S,4766,1,300,20.00004
309,S,4999,0,300,20.00004
351,S,4899,1,300,20.00004
352,S,4999,0,300,20.00004
305,S,4500,2,300,20.00004
306,S,4999,0,300,20.00004
377,S,4409,5,300,20.00004
378,S,4999,0,300,20.00004
314,S,4352,5,300,20.00004
315,S,4999,0,300,20.00004
278,S,4517,2,300,20.00004
279,S,4999,0,300,20.00004
322,S,3959,5,300,20.00004
323,S,4999,0,300,20.00004
356,S,3671,10,300,20.00004
357,S,4999,0,300,20.00004
379,S,4535,2,300,20.00004
380,S,4999,0,300,20.00004
280,S,4662,3,300,20.00004
281,S,4999,0,300,20.00004
324,S,4611,3,300,20.00004
325,S,4999,0,300,20.00004
353,S,3998,10,300,20.00004
354,S,4999,0,300,20.00004
358,S,4591,2,300,20.00004
359,S,4999,0,300,20.00004
307,S,4011,7,300,20.00004
308,S,4999,0,300,20.00004
260,S,3783,9,300,20.00004
261,S,4999,0,300,20.00004
316,S,4219,5,300,20.00004
317,S,4999,0,300,20.00004
355,S,4787,1,300,20.00004
356,S,4999,0,300,20.00004
262,S,4909,0,300,20.00004
263,S,4999,0,300,20.00004
326,S,4302,3,300,20.00004
327,S,4999,0,300,20.00004
309,S,4421,4,300,20.00004
310,S,4999,0,300,20.00004
357,S,4404,3,300,20.00004
358,S,4999,0,300,20.00004
328,S,4719,1,300,20.00004
329,S,4999,0,300,20.00004
311,S,4676,3,300,20.00004
312,S,4999,0,300,20.00004
360,S,4035,9,300,20.00004
361,S,4999,0,300,20.00004
282,S,3727,10,300,20.00004
283,S,4999,0,300,20.00004
330,S,4872,1,300,20.00004
331,S,4999,0,300,20.00004
381,S,3650,11,300,20.00004
382,S,4999,0,300,20.00004
318,S,4027,6,300,20.00004
319,S,4999,0,300,20.00004
310,S,2817,18,300,20.00004
311,S,4999,0,300,20.00004
284,S,4794,1,300,20.00004
285,S,4999,0,300,20.00004
320,S,4913,1,300,20.00004
321,S,4999,0,300,20.00004
332,S,4746,1,300,20.00004
333,S,4999,0,300,20.00004
313,S,4540,2,300,20.00004
314,S,4999,0,300,20.00004
286,S,4793,0,300,20.00004
287,S,4999,0,300,20.00004
312,S,4642,2,300,20.00004
313,S,4999,0,300,20.00004
359,S,4285,4,300,20.00004
360,S,4999,0,300,20.00004
383,S,4513,4,300,20.00004
384,S,4999,0,300,20.00004
315,S,4823,0,300,20.00004
316,S,4999,0,300,20.00004
322,S,4615,1,300,20.00004
323,S,4999,1,300,20.00004
264,S,3566,10,300,20.00004
265,S,4999,0,300,20.00004
385,S,4851,1,300,20.00004
386,S,4999,0,300,20.00004
314,S,4740,2,300,20.00004
315,S,4999,0,300,20.00004
266,S,4892,1,300,20.00004
267,S,4999,0,300,20.00004
288,S,4520,3,300,20.00004
289,S,4999,0,300,20.00004
362,S,4023,9,300,20.00004
363,S,4999,0,300,20.00004
324,S,4645,2,300,20.00004
325,S,4999,0,300,20.00004
268,S,4793,2,300,20.00004
269,S,4999,0,300,20.00004
316,S,4750,2,300,20.00004
317,S,4999,0,300,20.00004
334,S,4163,6,300,20.00004
335,S,4999,0,300,20.00004
364,S,4714,1,300,20.00004
365,S,4999,0,300,20.00004
318,S,4746,2,300,20.00004
319,S,4999,0,300,20.00004
317,S,4170,7,300,20.00004
318,S,4999,0,300,20.00004
290,S,4463,2,300,20.00004
291,S,4999,0,300,20.00004
387,S,4199,6,300,20.00004
388,S,4999,0,300,20.00004
326,S,4461,3,300,20.00004
327,S,4999,0,300,20.00004
328,S,4909,1,300,20.00004
329,S,4999,0,300,20.00004
366,S,4567,3,300,20.00004
367,S,4999,0,300,20.00004
336,S,4308,8,300,20.00004
337,S,4999,0,300,20.00004
368,S,4843,0,300,20.00004
369,S,4999,0,300,20.00004
389,S,4427,2,300,20.00004
390,S,4999,0,300,20.00004
370,S,4593,3,300,20.00004
371,S,4999,0,300,20.00004
338,S,4515,3,300,20.00004
339,S,4999,0,300,20.00004
319,S,4020,5,300,20.00004
320,S,4999,0,300,20.00004
330,S,4175,4,300,20.00004
331,S,4999,0,300,20.00004
320,S,3721,9,300,20.00004
321,S,4999,0,300,20.00004
391,S,4443,5,300,20.00004
392,S,4999,0,300,20.00004
372,S,4572,1,300,20.00004
373,S,4999,0,300,20.00004
332,S,4668,2,300,20.00004
333,S,4999,0,300,20.00004
340,S,4475,1,300,20.00004
341,S,4999,0,300,20.00004
361,S,2587,20,300,20.00004
362,S,4999,0,300,20.00004
374,S,4589,2,300,20.00004
375,S,4999,0,300,20.00004
393,S,4390,5,300,20.00004
394,S,4999,0,300,20.00004
334,S,4489,3,300,20.00004
335,S,4999,0,300,20.00004
363,S,4657,1,300,20.00004
364,S,4999,0,300,20.00004
395,S,4826,1,300,20.00004
396,S,4999,0,300,20.00004
292,S,2964,18,300,20.00004
293,S,4999,0,300,20.00004
342,S,4301,4,300,20.00004
343,S,4999,0,300,20.00004
365,S,4722,2,300,20.00004
366,S,4999,0,300,20.00004
336,S,4666,1,300,20.00004
337,S,4999,0,300,20.00004
344,S,4813,0,300,20.00004
345,S,4999,0,300,20.00004
376,S,4355,4,300,20.00004
377,S,4999,0,300,20.00004
367,S,4743,3,300,20.00004
368,S,4999,0,300,20.00004
397,S,4564,3,300,20.00004
398,S,4999,0,300,20.00004
294,S,4523,3,300,20.00004
295,S,4999,0,300,20.00004
378,S,4735,1,300,20.00004
379,S,4999,0,300,20.00004
399,S,4687,3,300,20.00004
400,S,4999,0,300,20.00004
380,S,4771,2,300,20.00004
381,S,4999,0,300,20.00004
338,S,4372,4,300,20.00004
339,S,4999,0,300,20.00004
322,S,3307,15,300,20.00004
323,S,4999,0,300,20.00004
401,S,4815,2,300,20.00004
402,S,4999,0,300,20.00004
369,S,4467,4,300,20.00004
370,S,4999,0,300,20.00004
346,S,4246,3,300,20.00004
347,S,4999,0,300,20.00004
324,S,4772,1,300,20.00004
325,S,4999,0,300,20.00004
348,S,4875,0,300,20.00004
349,S,4999,0,300,20.00004
340,S,4537,1,300,20.00004
341,S,4999,0,300,20.00004
382,S,4276,5,300,20.00004
383,S,4999,0,300,20.00004
321,S,2377,21,300,20.00004
322,S,4999,0,300,20.00004
270,S,932,31,300,20.00004
271,S,4999,0,300,20.00004
371,S,4265,6,300,20.00004
372,S,4999,0,300,20.00004
403,S,4223,7,300,20.00004
404,S,4999,0,300,20.00004
373,S,4782,2,300,20.00004
374,S,4999,0,300,20.00004
